PATH	NAME	TYPE	NAMESPACE	COMMENT
/Fichero_Intercambio_SICRES_3/De_Anexo/Tipo_Documento	Tipo_Documento	element		
/Fichero_Intercambio_SICRES_3/De_Anexo/Certificado	Certificado	element		
/Fichero_Intercambio_SICRES_3/De_Anexo/Firma_Documento	Firma_Documento	element		
/Fichero_Intercambio_SICRES_3/De_Anexo/TimeStamp	TimeStamp	element		
/Fichero_Intercambio_SICRES_3/De_Anexo/Validacion_OCSP_Certificado	Validacion_OCSP_Certificado	element		
/Fichero_Intercambio_SICRES_3/De_Anexo/Hash	Hash	element		
/Fichero_Intercambio_SICRES_3/De_Anexo/Tipo_MIME	Tipo_MIME	element		
/Fichero_Intercambio_SICRES_3/De_Anexo/Anexo	Anexo	element		
/Fichero_Intercambio_SICRES_3/De_Anexo/Identificador_Documento_Firmado	Identificador_Documento_Firmado	element		
/Fichero_Intercambio_SICRES_3/De_Anexo/Observaciones	Observaciones	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control	De_Internos_Control	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Tipo_Transporte_Entrada	Tipo_Transporte_Entrada	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Numero_Transporte_Entrada	Numero_Transporte_Entrada	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Nombre_Usuario	Nombre_Usuario	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Contacto_Usuario	Contacto_Usuario	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Identificador_Intercambio	Identificador_Intercambio	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Aplicacion_Version_Emisora	Aplicacion_Version_Emisora	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Tipo_Anotacion	Tipo_Anotacion	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Descripcion_Tipo_Anotacion	Descripcion_Tipo_Anotacion	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Tipo_Registro	Tipo_Registro	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Documentacion_Fisica	Documentacion_Fisica	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Observaciones_Apunte	Observaciones_Apunte	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Indicador_Prueba	Indicador_Prueba	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Codigo_Entidad_Registral_Inicio	Codigo_Entidad_Registral_Inicio	element		
/Fichero_Intercambio_SICRES_3/De_Internos_Control/Decodificacion_Entidad_Registral_Inicio	Decodificacion_Entidad_Registral_Inicio	element		
/Fichero_Intercambio_SICRES_3/De_Formulario_Generico	De_Formulario_Generico	element		
/Fichero_Intercambio_SICRES_3/De_Formulario_Generico/Expone	Expone	element		
/Fichero_Intercambio_SICRES_3/De_Formulario_Generico/Solicita	Solicita	element		
